frame.time_epoch;ip.proto;ip.src;ip.dst;tcp.srcport;tcp.dstport;tcp.flags
1603192348.038446000;6;1.1.2.3;5.6.7.8;50362;80;0x00000010
1603192348.038471000;6;5.6.7.8;1.1.2.3;80;50362;0x00000018
1603192348.038482000;6;1.1.2.3;5.6.7.8;50362;80;0x00000010
1603192348.040134000;6;1.1.2.3;5.6.7.8;50362;80;0x00000011
1603192348.040565000;6;5.6.7.8;1.1.2.3;80;50362;0x00000011
1603192348.040581000;6;1.1.2.3;5.6.7.8;50362;80;0x00000010
1603192349.040224000;6;1.1.2.3;5.6.7.8;50364;80;0x00000002
1603192349.040501000;6;5.6.7.8;1.1.2.3;80;50364;0x00000012
1603192349.040550000;6;1.1.2.3;5.6.7.8;50364;80;0x00000010
1603192349.040635000;6;1.1.2.3;5.6.7.8;50364;80;0x00000018
1603192349.040895000;6;5.6.7.8;1.1.2.3;80;50364;0x00000010
1603192349.041407000;6;5.6.7.8;1.1.2.3;80;50364;0x00000010
1603192349.041428000;6;1.1.2.3;5.6.7.8;50364;80;0x00000010
1603192349.041449000;6;5.6.7.8;1.1.2.3;80;50364;0x00000018
1603192349.041461000;6;1.1.2.3;5.6.7.8;50364;80;0x00000010
1603192349.043179000;6;1.1.2.3;5.6.7.8;50364;80;0x00000011
1603192349.043745000;6;5.6.7.8;1.1.2.3;80;50364;0x00000011
1603192349.043768000;6;1.1.2.3;5.6.7.8;50364;80;0x00000010
1603192350.042490000;6;1.1.2.3;5.6.7.8;50366;80;0x00000002
1603192350.042783000;6;5.6.7.8;1.1.2.3;80;50366;0x00000012
1603192350.042832000;6;1.1.2.3;5.6.7.8;50366;80;0x00000010
1603192350.042929000;6;1.1.2.3;5.6.7.8;50366;80;0x00000018
1603192350.043126000;6;5.6.7.8;1.1.2.3;80;50366;0x00000010
1603192350.043584000;6;5.6.7.8;1.1.2.3;80;50366;0x00000010
1603192350.043603000;6;1.1.2.3;5.6.7.8;50366;80;0x00000010
1603192350.043632000;6;5.6.7.8;1.1.2.3;80;50366;0x00000018
1603192350.043647000;6;1.1.2.3;5.6.7.8;50366;80;0x00000010
1603192350.045182000;6;1.1.2.3;5.6.7.8;50366;80;0x00000011
1603192350.045725000;6;5.6.7.8;1.1.2.3;80;50366;0x00000011
1603192350.045742000;6;1.1.2.3;5.6.7.8;50366;80;0x00000010
1603192351.045091000;6;1.1.2.3;5.6.7.8;50368;80;0x00000002
1603192351.045363000;6;5.6.7.8;1.1.2.3;80;50368;0x00000012
1603192351.045401000;6;1.1.2.3;5.6.7.8;50368;80;0x00000010
1603192351.045478000;6;1.1.2.3;5.6.7.8;50368;80;0x00000018
1603192351.045658000;6;5.6.7.8;1.1.2.3;80;50368;0x00000010
1603192351.046014000;6;5.6.7.8;1.1.2.3;80;50368;0x00000010
1603192351.046033000;6;1.1.2.3;5.6.7.8;50368;80;0x00000010
1603192351.046062000;6;5.6.7.8;1.1.2.3;80;50368;0x00000018
1603192351.046077000;6;1.1.2.3;5.6.7.8;50368;80;0x00000010
1603192351.047116000;6;1.1.2.3;5.6.7.8;50368;80;0x00000011
1603192351.047610000;6;5.6.7.8;1.1.2.3;80;50368;0x00000011
1603192351.047637000;6;1.1.2.3;5.6.7.8;50368;80;0x00000010
1603192352.047493000;6;1.1.2.3;5.6.7.8;50370;80;0x00000002
1603192352.047746000;6;5.6.7.8;1.1.2.3;80;50370;0x00000012
1603192352.047795000;6;1.1.2.3;5.6.7.8;50370;80;0x00000010
1603192352.047892000;6;1.1.2.3;5.6.7.8;50370;80;0x00000018
1603192352.048140000;6;5.6.7.8;1.1.2.3;80;50370;0x00000010
1603192352.048546000;6;5.6.7.8;1.1.2.3;80;50370;0x00000010
1603192352.048565000;6;1.1.2.3;5.6.7.8;50370;80;0x00000010
1603192352.048594000;6;5.6.7.8;1.1.2.3;80;50370;0x00000018
1603192352.048609000;6;1.1.2.3;5.6.7.8;50370;80;0x00000010
1603192352.049465000;6;1.1.2.3;5.6.7.8;50370;80;0x00000011
1603192352.049894000;6;5.6.7.8;1.1.2.3;80;50370;0x00000011
1603192352.049919000;6;1.1.2.3;5.6.7.8;50370;80;0x00000010
1603192353.050053000;6;1.1.2.3;5.6.7.8;50372;80;0x00000002
1603192353.050328000;6;5.6.7.8;1.1.2.3;80;50372;0x00000012
1603192353.050375000;6;1.1.2.3;5.6.7.8;50372;80;0x00000010
1603192353.050466000;6;1.1.2.3;5.6.7.8;50372;80;0x00000018
1603192353.050727000;6;5.6.7.8;1.1.2.3;80;50372;0x00000010
1603192353.050973000;6;5.6.7.8;1.1.2.3;80;50372;0x00000010
1603192353.050984000;6;1.1.2.3;5.6.7.8;50372;80;0x00000010
1603192353.051031000;6;5.6.7.8;1.1.2.3;80;50372;0x00000010
1603192353.051046000;6;1.1.2.3;5.6.7.8;50372;80;0x00000010
1603192353.051077000;6;5.6.7.8;1.1.2.3;80;50372;0x00000018
1603192353.051091000;6;1.1.2.3;5.6.7.8;50372;80;0x00000010
1603192353.052052000;6;1.1.2.3;5.6.7.8;50372;80;0x00000011
1603192353.052424000;6;5.6.7.8;1.1.2.3;80;50372;0x00000011
1603192353.052447000;6;1.1.2.3;5.6.7.8;50372;80;0x00000010
1603192354.052662000;6;1.1.2.3;5.6.7.8;50374;80;0x00000002
1603192354.052864000;6;5.6.7.8;1.1.2.3;80;50374;0x00000012
1603192354.052904000;6;1.1.2.3;5.6.7.8;50374;80;0x00000010
1603192354.052980000;6;1.1.2.3;5.6.7.8;50374;80;0x00000018
1603192354.053208000;6;5.6.7.8;1.1.2.3;80;50374;0x00000010
1603192354.053663000;6;5.6.7.8;1.1.2.3;80;50374;0x00000010
1603192354.053683000;6;1.1.2.3;5.6.7.8;50374;80;0x00000010
1603192354.053710000;6;5.6.7.8;1.1.2.3;80;50374;0x00000018
1603192354.053722000;6;1.1.2.3;5.6.7.8;50374;80;0x00000010
1603192354.054662000;6;1.1.2.3;5.6.7.8;50374;80;0x00000011
1603192354.055311000;6;5.6.7.8;1.1.2.3;80;50374;0x00000011
1603192354.055343000;6;1.1.2.3;5.6.7.8;50374;80;0x00000010
1603192355.055107000;6;1.1.2.3;5.6.7.8;50376;80;0x00000002
1603192355.055349000;6;5.6.7.8;1.1.2.3;80;50376;0x00000012
1603192355.055390000;6;1.1.2.3;5.6.7.8;50376;80;0x00000010
1603192355.055468000;6;1.1.2.3;5.6.7.8;50376;80;0x00000018
1603192355.055716000;6;5.6.7.8;1.1.2.3;80;50376;0x00000010
1603192355.056048000;6;5.6.7.8;1.1.2.3;80;50376;0x00000010
1603192355.056069000;6;1.1.2.3;5.6.7.8;50376;80;0x00000010
1603192355.056094000;6;5.6.7.8;1.1.2.3;80;50376;0x00000018
1603192355.056106000;6;1.1.2.3;5.6.7.8;50376;80;0x00000010
1603192355.057121000;6;1.1.2.3;5.6.7.8;50376;80;0x00000011
1603192355.057592000;6;5.6.7.8;1.1.2.3;80;50376;0x00000011
1603192355.057614000;6;1.1.2.3;5.6.7.8;50376;80;0x00000010
1603192356.059475000;6;1.1.2.3;5.6.7.8;50378;80;0x00000002
1603192356.059730000;6;5.6.7.8;1.1.2.3;80;50378;0x00000012
1603192356.059772000;6;1.1.2.3;5.6.7.8;50378;80;0x00000010
1603192356.059849000;6;1.1.2.3;5.6.7.8;50378;80;0x00000018
1603192356.060075000;6;5.6.7.8;1.1.2.3;80;50378;0x00000010
1603192356.060629000;6;5.6.7.8;1.1.2.3;80;50378;0x00000010
1603192356.060651000;6;1.1.2.3;5.6.7.8;50378;80;0x00000010
1603192356.060677000;6;5.6.7.8;1.1.2.3;80;50378;0x00000018
1603192356.060688000;6;1.1.2.3;5.6.7.8;50378;80;0x00000010
1603192356.061625000;6;1.1.2.3;5.6.7.8;50378;80;0x00000011
1603192356.061975000;6;5.6.7.8;1.1.2.3;80;50378;0x00000011
1603192356.061993000;6;1.1.2.3;5.6.7.8;50378;80;0x00000010
1603192357.060173000;6;1.1.2.3;5.6.7.8;50380;80;0x00000002
1603192357.060417000;6;5.6.7.8;1.1.2.3;80;50380;0x00000012
1603192357.060484000;6;1.1.2.3;5.6.7.8;50380;80;0x00000010
1603192357.060607000;6;1.1.2.3;5.6.7.8;50380;80;0x00000018
1603192357.060811000;6;5.6.7.8;1.1.2.3;80;50380;0x00000010
1603192357.061113000;6;5.6.7.8;1.1.2.3;80;50380;0x00000010
1603192357.061122000;6;1.1.2.3;5.6.7.8;50380;80;0x00000010
1603192357.061168000;6;5.6.7.8;1.1.2.3;80;50380;0x00000010
1603192357.061177000;6;1.1.2.3;5.6.7.8;50380;80;0x00000010
1603192357.061217000;6;5.6.7.8;1.1.2.3;80;50380;0x00000018
1603192357.061232000;6;1.1.2.3;5.6.7.8;50380;80;0x00000010
1603192357.062234000;6;1.1.2.3;5.6.7.8;50380;80;0x00000011
1603192357.062816000;6;5.6.7.8;1.1.2.3;80;50380;0x00000011
1603192357.062844000;6;1.1.2.3;5.6.7.8;50380;80;0x00000010
1603192358.063283000;6;1.1.2.3;5.6.7.8;50382;80;0x00000002
1603192358.063552000;6;5.6.7.8;1.1.2.3;80;50382;0x00000012
1603192358.063598000;6;1.1.2.3;5.6.7.8;50382;80;0x00000010
1603192358.063688000;6;1.1.2.3;5.6.7.8;50382;80;0x00000018
1603192358.063947000;6;5.6.7.8;1.1.2.3;80;50382;0x00000010
1603192358.064298000;6;5.6.7.8;1.1.2.3;80;50382;0x00000010
1603192358.064307000;6;1.1.2.3;5.6.7.8;50382;80;0x00000010
1603192358.064354000;6;5.6.7.8;1.1.2.3;80;50382;0x00000010
1603192358.064363000;6;1.1.2.3;5.6.7.8;50382;80;0x00000010
1603192358.064402000;6;5.6.7.8;1.1.2.3;80;50382;0x00000018
1603192358.064418000;6;1.1.2.3;5.6.7.8;50382;80;0x00000010
1603192358.065332000;6;1.1.2.3;5.6.7.8;50382;80;0x00000011
1603192358.065952000;6;5.6.7.8;1.1.2.3;80;50382;0x00000011
1603192358.065981000;6;1.1.2.3;5.6.7.8;50382;80;0x00000010
1603192359.065144000;6;1.1.2.3;5.6.7.8;50384;80;0x00000002
1603192359.065441000;6;5.6.7.8;1.1.2.3;80;50384;0x00000012
1603192359.065492000;6;1.1.2.3;5.6.7.8;50384;80;0x00000010
1603192359.065583000;6;1.1.2.3;5.6.7.8;50384;80;0x00000018
1603192359.065836000;6;5.6.7.8;1.1.2.3;80;50384;0x00000010
1603192359.066287000;6;5.6.7.8;1.1.2.3;80;50384;0x00000010
1603192359.066296000;6;1.1.2.3;5.6.7.8;50384;80;0x00000010
1603192359.066344000;6;5.6.7.8;1.1.2.3;80;50384;0x00000010
1603192359.066358000;6;1.1.2.3;5.6.7.8;50384;80;0x00000010
1603192359.066389000;6;5.6.7.8;1.1.2.3;80;50384;0x00000018
1603192359.066402000;6;1.1.2.3;5.6.7.8;50384;80;0x00000010
1603192359.067467000;6;1.1.2.3;5.6.7.8;50384;80;0x00000011
1603192359.067989000;6;5.6.7.8;1.1.2.3;80;50384;0x00000011
1603192359.068016000;6;1.1.2.3;5.6.7.8;50384;80;0x00000010
1603192360.067718000;6;1.1.2.3;5.6.7.8;50386;80;0x00000002
1603192360.067929000;6;5.6.7.8;1.1.2.3;80;50386;0x00000012
1603192360.067979000;6;1.1.2.3;5.6.7.8;50386;80;0x00000010
1603192360.068075000;6;1.1.2.3;5.6.7.8;50386;80;0x00000018
1603192360.068324000;6;5.6.7.8;1.1.2.3;80;50386;0x00000010
1603192360.068675000;6;5.6.7.8;1.1.2.3;80;50386;0x00000010
1603192360.068685000;6;1.1.2.3;5.6.7.8;50386;80;0x00000010
1603192360.068736000;6;5.6.7.8;1.1.2.3;80;50386;0x00000010
1603192360.068750000;6;1.1.2.3;5.6.7.8;50386;80;0x00000010
1603192360.068777000;6;5.6.7.8;1.1.2.3;80;50386;0x00000018
1603192360.068787000;6;1.1.2.3;5.6.7.8;50386;80;0x00000010
1603192360.069701000;6;1.1.2.3;5.6.7.8;50386;80;0x00000011
1603192360.070076000;6;5.6.7.8;1.1.2.3;80;50386;0x00000011
1603192360.070097000;6;1.1.2.3;5.6.7.8;50386;80;0x00000010
